case_id,class_id,dice,jaccard,hd95,asd,model_type,checkpoint,dataset
patient001_frame01,1,0.8438522674146798,0.729882733522038,1.0,0.6105534805652875,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2023/unet/unet_best_ema_model.pth,ACDC
patient001_frame01,2,0.8410793608698535,0.7257437070938215,1.4142135623730951,0.5994489826698052,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2023/unet/unet_best_ema_model.pth,ACDC
patient001_frame01,3,0.944764376672885,0.8953112990007687,1.0,0.33351019231273354,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2023/unet/unet_best_ema_model.pth,ACDC
patient001_frame02,1,0.7144786196549138,0.5557889822595705,3.0,1.104408028651209,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2023/unet/unet_best_ema_model.pth,ACDC
patient001_frame02,2,0.8864690960836479,0.7960884542726969,1.0,0.27620343755577964,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2023/unet/unet_best_ema_model.pth,ACDC
patient001_frame02,3,0.9355008417508418,0.8788178313729367,1.0,0.37623910942620614,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2023/unet/unet_best_ema_model.pth,ACDC
patient007_frame01,1,0.9083646047693984,0.8321135506764249,1.0,0.3348688907546613,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2023/unet/unet_best_ema_model.pth,ACDC
patient007_frame01,2,0.873077925462601,0.7747456059204441,1.0,0.3562988732140458,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2023/unet/unet_best_ema_model.pth,ACDC
patient007_frame01,3,0.9712176270404338,0.9440457501681991,1.0,0.1566464219996483,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2023/unet/unet_best_ema_model.pth,ACDC
patient007_frame02,1,0.8049768929968005,0.6736078058067587,2.0,0.9351545849488198,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2023/unet/unet_best_ema_model.pth,ACDC
patient007_frame02,2,0.8655011251514627,0.7628928898382668,1.0,0.370559437334146,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2023/unet/unet_best_ema_model.pth,ACDC
