case_id,class_id,dice,jaccard,hd95,asd,model_type,checkpoint,dataset
UPT6DX9IQY9JAZ7HJKA7,1,0.9028745978676268,0.8229456688476993,3.7416573867739413,1.6648240930658285,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
UTBUJIWZMKP64E3N73YC,1,0.9049101058081193,0.8263340850897869,6.557438524302,1.6736032332239195,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
ULHWPWKKLTE921LQLH1P,1,0.8800039196392299,0.7857205351609493,11.832159566199232,1.349449965115759,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
V0MZOWJ6MU3RMRCV9EXR,1,0.9070454602526221,0.8299022761388353,4.358898943540674,1.5044293819304833,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
VDOF02M8ZHEAADFMS6NP,1,0.8974025228260245,0.8138985816710935,3.7416573867739413,1.670101936535662,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
VG4C826RAAKVMV9BQLVD,1,0.8959271343121261,0.8114746428026143,6.6332495807108,1.9103242321070413,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
VIXBEFTNVHZWKAKURJBN,1,0.9223933031711945,0.8559647094674012,3.1622776601683795,1.2935887860320876,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
VQ2L3WM8KEVF6L44E6G9,1,0.8607846477034009,0.7555943184649888,6.0,2.2753428587960944,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
WBG9WYZ1B25WDT5WAT8T,1,0.9293931457024128,0.8680993793115372,4.0,1.3724488438142664,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
WMDG2EFA6L2SNDZXIRU0,1,0.9219903380010472,0.8552709409778397,3.3166247903554,1.2789863256232055,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
WNPKE0W404QE9AELX1LR,1,0.8438632011465883,0.7298990932418049,8.246211251235321,3.0900812977302428,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
WSJB9P4JCXUVHBOYFVWL,1,0.8955362140935039,0.8108334791244302,4.47213595499958,1.5488378458408827,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
WW8F5CO4S4K5IM5Z7EXX,1,0.891747919553188,0.8046435781953719,9.273618495495704,1.301678112898203,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
X18LU5AOBNNDMLTA0JZL,1,0.9191335954599926,0.8503674381952462,3.0,1.2550328335016154,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
XYDLYJ5CS19FDBVLJIPI,1,0.9273260948620707,0.8644995374832307,4.69041575982343,1.1015084472978673,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
Y7ZU0B2APPF54WG6PDMF,1,0.9060681962395217,0.828267532879874,4.898979485566356,1.7072706980200592,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
YDKD1HVHSME6NVMA8I39,1,0.9108718599615399,0.8363312143687467,6.708203932499369,2.575847067619681,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
Z9GMG63CJLL0VW893BB1,1,0.8891334790799826,0.8003963233526961,5.0,2.0892403407997886,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
ZIJLJAVQV3FJ6JSQOH1E,1,0.9185991561499199,0.8494529677630526,13.794888275825233,1.642306037115691,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
ZQPMJ4XEC5A4BISD45P1,1,0.9014257002889084,0.8205414058256868,6.928203230275509,2.2140571047854003,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/LA/4_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,LA
