case_id,class_id,dice,jaccard,hd95,asd,model_type,checkpoint,dataset
patient001_frame01,1,0.8346727003198876,0.7162560257096947,1.4142135623730951,0.6002306196484243,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient001_frame01,2,0.8396389220761981,0.7236014186019906,1.4142135623730951,0.5860640236339874,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient001_frame01,3,0.9408868982770447,0.8883724474245657,1.0,0.3729258856290404,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient001_frame02,1,0.6892459111304096,0.525839222614841,3.605551275463989,1.2934678513704851,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient001_frame02,2,0.8846081915092575,0.7930918846411804,1.0,0.3801688085457625,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient001_frame02,3,0.9414359997899049,0.889351989679468,1.0,0.3467642713007208,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient007_frame01,1,0.902165529516464,0.8217682663207955,1.0,0.392398413422297,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient007_frame01,2,0.8427004797806716,0.7281610897246077,1.4142135623730951,1.3446114564038356,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient007_frame01,3,0.9662512093790906,0.9347060118916538,1.0,0.8245937179907776,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient007_frame02,1,0.7949943757030371,0.6597432905484247,2.0,1.018042127044348,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient007_frame02,2,0.8494755244755244,0.7383376386567391,1.0,0.53247030586475,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient007_frame02,3,0.9619561765639886,0.9267009300048947,1.0,0.22021300791450482,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient008_frame01,1,0.9484316852737905,0.9019211324570273,1.0,0.14644804185773488,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient008_frame01,2,0.8586590175690212,0.7523247046996733,1.0,0.35770959875364206,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient008_frame01,3,0.9663632089584134,0.9349156467085676,1.0,0.17946002441411743,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient008_frame02,1,0.7829727843684577,0.643348623853211,1.4142135623730951,0.847277608934469,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient008_frame02,2,0.8682713926729269,0.7672081336917144,1.0,0.2973334149608601,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient008_frame02,3,0.9500704650694585,0.9048897411313519,1.0,0.2680175863612241,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient011_frame01,1,0.8061288305190745,0.6752226296490309,2.0,0.7202699290223019,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient011_frame01,2,0.8744050360816827,0.776838084845178,1.0,0.8911951119425348,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient011_frame01,3,0.9701366785246208,0.9420052722479775,1.0,0.7801159121012428,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient011_frame02,1,0.7647473892181766,0.6191020221638296,1.7320508075688772,0.7718037859468144,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient011_frame02,2,0.8721703399327606,0.773317435082141,1.0,2.878864519458716,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
patient011_frame02,3,0.9637731419730032,0.9300792915250746,1.0,1.2095216406971645,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/ACDC/3_labeled_std_seed2022/unet/unet_best_ema_model.pth,ACDC
