case_id,class_id,dice,jaccard,hd95,asd,model_type,checkpoint,dataset
image0050_norm,1,0.8217618338454578,0.6974496816101885,4.0,1.2596068848171582,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0059_norm,1,0.8139219911922791,0.6862297295356287,4.58257569495584,1.5640937893111808,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0037_norm,1,0.8408602920125966,0.7254175542588991,4.47213595499958,1.123176394640257,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0060_norm,1,0.8937513381250956,0.8079117913782045,2.8284271247461903,0.835445862168325,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0040_norm,1,0.8355130548914826,0.7174945656549392,4.69041575982343,1.3848962106959741,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0074_norm,1,0.8816350968865665,0.7883250756816212,3.605551275463989,0.9104046300929841,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0004_norm,1,0.7450234390923296,0.5936552620181897,4.123105625617661,1.4220666851381223,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0046_norm,1,0.741999252016883,0.5898241739573601,9.227655563023191,2.85662370808262,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0008_norm,1,0.8219968644363538,0.6977883501498899,9.899494936611665,0.9326462016548118,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0054_norm,1,0.8138062262149853,0.6860651642254187,3.605551275463989,1.0854376604857576,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0005_norm,1,0.8563105641757327,0.7487264788439547,3.3166247903554,0.9231369434089906,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0073_norm,1,0.7821270112792003,0.642207371805423,6.48074069840786,1.5555310186856544,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0001_norm,1,0.7809600494349621,0.6406353205019892,10.392304845413264,0.9790802699587509,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0039_norm,1,0.8820748821089711,0.7890285923381072,3.0,0.8855881751091231,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0006_norm,1,0.8678721600824345,0.7665849469311059,3.1622776601683795,0.8608785446447161,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0067_norm,1,0.8686860727175301,0.767855899029018,3.1622776601683795,0.9393108939440952,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0025_norm,1,0.8131491787396075,0.6851317488040094,5.0,1.0216660288813915,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0051_norm,1,0.7912072980167627,0.6545434107259647,6.0,1.3445856683235533,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0021_norm,1,0.8693059654070805,0.7688251098981469,3.1622776601683795,0.8889087025730187,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
image0009_norm,1,0.7393103448275862,0.5864332603938731,6.4031242374328485,1.4383571446117358,ema,/home/ygq/cq/code/AD-MT-revision/code_revised/results_revised/Pancreas/6_labeled_std_seed2021/vnet/vnet_best_ema_model.pth,Pancreas
