case_id,class_id,dice,jaccard,hd95,asd,model_type,checkpoint,dataset
UPT6DX9IQY9JAZ7HJKA7,1,0.912441967566964,0.8389823258678804,4.123105625617661,1.4789618014644461,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
UTBUJIWZMKP64E3N73YC,1,0.9094589459251465,0.8339520484138714,6.164414002968976,1.7636706363438364,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
ULHWPWKKLTE921LQLH1P,1,0.8947066492829204,0.8094743795413797,10.488088481701515,1.1848920015253614,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
V0MZOWJ6MU3RMRCV9EXR,1,0.9053093608711714,0.8270001848116929,6.082762530298219,1.3612721314879155,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
VDOF02M8ZHEAADFMS6NP,1,0.9150170474784998,0.843346934946766,4.123105625617661,1.360614305663753,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
VG4C826RAAKVMV9BQLVD,1,0.8813197286539216,0.7878209272372819,8.06225774829855,2.098858282536074,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
VIXBEFTNVHZWKAKURJBN,1,0.9294177014048819,0.8681422274817352,4.0,1.193069356676579,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
VQ2L3WM8KEVF6L44E6G9,1,0.873731846158928,0.7757760380413105,5.0,1.8650904152930894,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
WBG9WYZ1B25WDT5WAT8T,1,0.9369343600187641,0.8813513717133232,3.605551275463989,1.1638605868827223,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
WMDG2EFA6L2SNDZXIRU0,1,0.9372224902940773,0.881861426060298,3.0,0.9274580261818658,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
WNPKE0W404QE9AELX1LR,1,0.8731808211220065,0.7749076670770352,5.744562646538029,2.3187585948634255,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
WSJB9P4JCXUVHBOYFVWL,1,0.8947476779548356,0.8095415500228852,6.082762530298219,1.418392946935556,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
WW8F5CO4S4K5IM5Z7EXX,1,0.9124521911768999,0.8389996134186676,5.385164807134504,1.151424239680929,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
X18LU5AOBNNDMLTA0JZL,1,0.9389867488380028,0.8849905953668782,2.449489742783178,0.8874075572087196,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
XYDLYJ5CS19FDBVLJIPI,1,0.9386296573212038,0.8843564018871992,4.123105625617661,0.9159004162373013,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
Y7ZU0B2APPF54WG6PDMF,1,0.932373321833992,0.873313997207004,3.0,1.2882296697595672,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
YDKD1HVHSME6NVMA8I39,1,0.9186693469078884,0.849573018466566,5.385164807134504,1.9198185852493086,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
Z9GMG63CJLL0VW893BB1,1,0.9104368977007752,0.8355981363351488,4.123105625617661,1.4504258835264887,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
ZIJLJAVQV3FJ6JSQOH1E,1,0.9255912420851481,0.8614889214803871,15.748015748023622,1.5544253065554994,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
ZQPMJ4XEC5A4BISD45P1,1,0.905001852537977,0.8264871083440481,7.14142842854285,1.9182003176655658,ema,./results_revised/LA/8_labeled_r15_la10_gpu1_seed2023/vnet/vnet_best_ema_model.pth,LA
